lat,lon
33.975550515862956,131.7806016950091
33.975550515862956,131.7914453600009
33.975550515862956,131.8022890249927
33.975550515862956,131.81313268998449
33.98333886943193,131.72096153755422
33.98333886943193,131.731805202546
33.98333886943193,131.7751798625132
33.98333886943193,131.786023527505
33.98333886943193,131.7968671924968
33.98333886943193,131.8077108574886
33.99112722300091,131.71553970505832
33.99112722300091,131.7914453600009
33.99112722300091,131.8022890249927
33.998915576569885,131.71011787256242
33.998915576569885,131.7968671924968
33.998915576569885,131.8077108574886
33.998915576569885,131.81855452248038
34.00670393013886,131.69385237507473
34.00670393013886,131.70469604006652
34.00670393013886,131.8022890249927
34.00670393013886,131.81313268998449
34.00670393013886,131.82397635497628
34.01449228370784,131.71011787256242
34.01449228370784,131.8077108574886
34.01449228370784,131.81855452248038
34.01449228370784,131.82939818747218
34.01449228370784,131.93783483739014
34.01449228370784,131.94867850238194
34.022280637276815,131.70469604006652
34.022280637276815,131.7372270350419
34.022280637276815,131.82397635497628
34.022280637276815,131.83482001996808
34.022280637276815,131.94325666988604
34.022280637276815,131.95410033487784
34.022280637276815,131.96494399986963
34.03006899084579,131.71011787256242
34.03006899084579,131.731805202546
34.03006899084579,131.7426488675378
34.03006899084579,131.786023527505
34.03006899084579,131.82939818747218
34.03006899084579,131.84024185246398
34.03006899084579,131.93783483739014
34.03006899084579,131.94867850238194
34.03006899084579,131.95952216737373
34.03006899084579,131.98120949735733
34.03006899084579,131.99205316234912
34.03006899084579,132.00289682734092
34.03006899084579,132.01374049233272
34.03006899084579,132.0245841573245
34.03785734441477,131.7589143650255
34.03785734441477,131.7914453600009
34.03785734441477,131.82397635497628
34.03785734441477,131.83482001996808
34.03785734441477,131.84566368495987
34.03785734441477,131.85650734995167
34.03785734441477,131.93241300489424
34.03785734441477,131.94325666988604
34.03785734441477,131.95410033487784
34.03785734441477,131.96494399986963
34.03785734441477,131.97578766486143
34.03785734441477,131.98663132985322
34.03785734441477,131.99747499484502
34.03785734441477,132.00831865983682
34.03785734441477,132.0191623248286
34.045645697983744,131.7643361975214
34.045645697983744,131.7751798625132
34.045645697983744,131.7968671924968
34.045645697983744,131.8077108574886
34.045645697983744,131.81855452248038
34.045645697983744,131.82939818747218
34.045645697983744,131.84024185246398
34.045645697983744,131.85108551745577
34.045645697983744,131.86192918244757
34.045645697983744,131.93783483739014
34.045645697983744,131.94867850238194
34.045645697983744,131.95952216737373
34.045645697983744,131.97036583236553
34.045645697983744,131.98120949735733
34.045645697983744,131.99205316234912
34.045645697983744,132.00289682734092
34.045645697983744,132.01374049233272
34.045645697983744,132.0245841573245
34.05343405155272,131.66132138009934
34.05343405155272,131.67216504509113
34.05343405155272,131.68300871008293
34.05343405155272,131.69385237507473
34.05343405155272,131.7480707000337
34.05343405155272,131.7589143650255
34.05343405155272,131.8022890249927
34.05343405155272,131.81313268998449
34.05343405155272,131.82397635497628
34.05343405155272,131.83482001996808
34.05343405155272,131.84566368495987
34.05343405155272,131.85650734995167
34.05343405155272,131.86735101494347
34.05343405155272,131.93241300489424
34.05343405155272,131.94325666988604
34.05343405155272,131.95410033487784
34.05343405155272,131.96494399986963
34.05343405155272,131.97578766486143
34.05343405155272,131.98663132985322
34.05343405155272,131.99747499484502
34.05343405155272,132.00831865983682
34.05343405155272,132.0191623248286
34.0612224051217,131.66674321259524
34.0612224051217,131.67758687758703
34.0612224051217,131.68843054257883
34.0612224051217,131.69927420757062
34.0612224051217,131.71011787256242
34.0612224051217,131.72096153755422
34.0612224051217,131.7534925325296
34.0612224051217,131.7643361975214
34.0612224051217,131.7751798625132
34.0612224051217,131.786023527505
34.0612224051217,131.7968671924968
34.0612224051217,131.8077108574886
34.0612224051217,131.81855452248038
34.0612224051217,131.82939818747218
34.0612224051217,131.84024185246398
34.0612224051217,131.85108551745577
34.0612224051217,131.86192918244757
34.0612224051217,131.93783483739014
34.0612224051217,131.94867850238194
34.0612224051217,131.95952216737373
34.0612224051217,131.97036583236553
34.0612224051217,131.98120949735733
34.0612224051217,131.99205316234912
34.0612224051217,132.00289682734092
34.0612224051217,132.01374049233272
34.0612224051217,132.0245841573245
34.06901075869067,131.67216504509113
34.06901075869067,131.68300871008293
34.06901075869067,131.69385237507473
34.06901075869067,131.70469604006652
34.06901075869067,131.71553970505832
34.06901075869067,131.72638337005012
34.06901075869067,131.7372270350419
34.06901075869067,131.7480707000337
34.06901075869067,131.7589143650255
34.06901075869067,131.7697580300173
34.06901075869067,131.7806016950091
34.06901075869067,131.7914453600009
34.06901075869067,131.8022890249927
34.06901075869067,131.81313268998449
34.06901075869067,131.82397635497628
34.06901075869067,131.83482001996808
34.06901075869067,131.84566368495987
34.06901075869067,131.85650734995167
34.06901075869067,131.86735101494347
34.06901075869067,131.93241300489424
34.06901075869067,131.94325666988604
34.06901075869067,131.95410033487784
34.06901075869067,131.96494399986963
34.06901075869067,131.97578766486143
34.06901075869067,131.98663132985322
34.07679911225965,131.64505588261164
34.07679911225965,131.65589954760344
34.07679911225965,131.66674321259524
34.07679911225965,131.67758687758703
34.07679911225965,131.68843054257883
34.07679911225965,131.69927420757062
34.07679911225965,131.71011787256242
34.07679911225965,131.72096153755422
34.07679911225965,131.731805202546
34.07679911225965,131.7426488675378
34.07679911225965,131.7534925325296
34.07679911225965,131.7643361975214
34.07679911225965,131.7751798625132
34.07679911225965,131.786023527505
34.07679911225965,131.7968671924968
34.07679911225965,131.8077108574886
34.07679911225965,131.81855452248038
34.07679911225965,131.82939818747218
34.07679911225965,131.84024185246398
34.07679911225965,131.85108551745577
34.07679911225965,131.86192918244757
34.07679911225965,131.92699117239835
34.07679911225965,131.93783483739014
34.07679911225965,131.94867850238194
34.07679911225965,131.95952216737373
34.07679911225965,131.97036583236553
34.07679911225965,131.98120949735733
34.07679911225965,131.99205316234912
34.084587465828626,131.63963405011575
34.084587465828626,131.65047771510754
34.084587465828626,131.66132138009934
34.084587465828626,131.67216504509113
34.084587465828626,131.68300871008293
34.084587465828626,131.69385237507473
34.084587465828626,131.70469604006652
34.084587465828626,131.71553970505832
34.084587465828626,131.72638337005012
34.084587465828626,131.7372270350419
34.084587465828626,131.7480707000337
34.084587465828626,131.7589143650255
34.084587465828626,131.7697580300173
34.084587465828626,131.7806016950091
34.084587465828626,131.7914453600009
34.084587465828626,131.8022890249927
34.084587465828626,131.81313268998449
34.084587465828626,131.82397635497628
34.084587465828626,131.83482001996808
34.084587465828626,131.84566368495987
34.084587465828626,131.85650734995167
34.084587465828626,131.92156933990245
34.084587465828626,131.93241300489424
34.084587465828626,131.94325666988604
34.084587465828626,131.95410033487784
34.084587465828626,131.96494399986963
34.084587465828626,131.97578766486143
34.084587465828626,131.98663132985322
34.0923758193976,131.64505588261164
34.0923758193976,131.65589954760344
34.0923758193976,131.66674321259524
34.0923758193976,131.67758687758703
34.0923758193976,131.68843054257883
34.0923758193976,131.69927420757062
34.0923758193976,131.71011787256242
34.0923758193976,131.72096153755422
34.0923758193976,131.731805202546
34.0923758193976,131.7426488675378
34.0923758193976,131.7534925325296
34.0923758193976,131.7643361975214
34.0923758193976,131.7751798625132
34.0923758193976,131.786023527505
34.0923758193976,131.7968671924968
34.0923758193976,131.8077108574886
34.0923758193976,131.81855452248038
34.0923758193976,131.82939818747218
34.0923758193976,131.84024185246398
34.0923758193976,131.85108551745577
34.0923758193976,131.89446017742296
34.0923758193976,131.90530384241475
34.0923758193976,131.91614750740655
34.0923758193976,131.92699117239835
34.0923758193976,131.93783483739014
34.0923758193976,131.94867850238194
34.0923758193976,131.95952216737373
34.10016417296658,131.65047771510754
34.10016417296658,131.66132138009934
34.10016417296658,131.67216504509113
34.10016417296658,131.68300871008293
34.10016417296658,131.69385237507473
34.10016417296658,131.70469604006652
34.10016417296658,131.71553970505832
34.10016417296658,131.72638337005012
34.10016417296658,131.7372270350419
34.10016417296658,131.7480707000337
34.10016417296658,131.7589143650255
34.10016417296658,131.7697580300173
34.10016417296658,131.7806016950091
34.10016417296658,131.7914453600009
34.10016417296658,131.8022890249927
34.10016417296658,131.81313268998449
34.10016417296658,131.82397635497628
34.10016417296658,131.83482001996808
34.10016417296658,131.84566368495987
34.10016417296658,131.85650734995167
34.10016417296658,131.89988200991885
34.10016417296658,131.91072567491065
34.10016417296658,131.92156933990245
34.10016417296658,131.93241300489424
34.10016417296658,131.94325666988604
34.10016417296658,131.95410033487784
34.107952526535556,131.64505588261164
34.107952526535556,131.65589954760344
34.107952526535556,131.66674321259524
34.107952526535556,131.67758687758703
34.107952526535556,131.68843054257883
34.107952526535556,131.69927420757062
34.107952526535556,131.71011787256242
34.107952526535556,131.72096153755422
34.107952526535556,131.731805202546
34.107952526535556,131.7426488675378
34.107952526535556,131.7534925325296
34.107952526535556,131.7643361975214
34.107952526535556,131.7751798625132
34.107952526535556,131.786023527505
34.107952526535556,131.7968671924968
34.107952526535556,131.8077108574886
34.107952526535556,131.81855452248038
34.107952526535556,131.82939818747218
34.107952526535556,131.84024185246398
34.107952526535556,131.85108551745577
34.107952526535556,131.86192918244757
34.107952526535556,131.87277284743936
34.107952526535556,131.90530384241475
34.107952526535556,131.91614750740655
34.107952526535556,131.92699117239835
34.107952526535556,131.93783483739014
34.107952526535556,131.94867850238194
34.107952526535556,131.95952216737373
34.11574088010453,131.65047771510754
34.11574088010453,131.66132138009934
34.11574088010453,131.67216504509113
34.11574088010453,131.68300871008293
34.11574088010453,131.69385237507473
34.11574088010453,131.70469604006652
34.11574088010453,131.71553970505832
34.11574088010453,131.72638337005012
34.11574088010453,131.7372270350419
34.11574088010453,131.7480707000337
34.11574088010453,131.7589143650255
34.11574088010453,131.7697580300173
34.11574088010453,131.7806016950091
34.11574088010453,131.7914453600009
34.11574088010453,131.8022890249927
34.11574088010453,131.81313268998449
34.11574088010453,131.82397635497628
34.11574088010453,131.83482001996808
34.11574088010453,131.84566368495987
34.11574088010453,131.85650734995167
34.11574088010453,131.86735101494347
34.11574088010453,131.87819467993526
34.11574088010453,131.88903834492706
34.11574088010453,131.89988200991885
34.11574088010453,131.91072567491065
34.11574088010453,131.92156933990245
34.11574088010453,131.93241300489424
34.11574088010453,131.94325666988604
34.11574088010453,131.95410033487784
34.12352923367351,131.64505588261164
34.12352923367351,131.65589954760344
34.12352923367351,131.66674321259524
34.12352923367351,131.67758687758703
34.12352923367351,131.68843054257883
34.12352923367351,131.69927420757062
